doc,entity,type,count
GDSC001790060100.txt,Johnson,person,10
GDSC001790060100.txt,Edwards,person,6
GDSC001790060100.txt,Pardo,person,8
GDSC001790060100.txt,Martin Luther King,person,10
GDSC001790060100.txt,Rap Brown,person,6
GDSC001790060100.txt,Supreme Court,organization,52
GDSC001790060100.txt,Mississippi Office,organization,15
GDSC001790060100.txt,State,organization,9
GDSC001790060100.txt,United States of America,organization,6
GDSC001790060100.txt,Ford,organization,7
GDSC001790060100.txt,United States Supreme Court,organization,10
GDSC001790060100.txt,EEOC,organization,18
GDSC001790060100.txt,Committee for Civil Rights Under Law,organization,10
GDSC001790060100.txt,DINA,organization,66
GDSC001790060100.txt,Lawyers,organization,43
GDSC001790060100.txt,State Department,organization,9
GDSC001790060100.txt,Congress,organization,60
GDSC001790060100.txt,Court,organization,34
GDSC001790060100.txt,NWashington D.C.,organization,6
GDSC001790060100.txt,White House,organization,7
GDSC001790060100.txt,New York City Times,organization,7
GDSC001790060100.txt,Senate,organization,33
GDSC001790060100.txt,Incorporated,organization,6
GDSC001790060100.txt,Maharishi,organization,9
GDSC001790060100.txt,Church,organization,8
GDSC001790060100.txt,Circuit Court,organization,15
GDSC001790060100.txt,NAACP,organization,14
GDSC001790060100.txt,Post Office,organization,7
GDSC001790060100.txt,Department of Justice,organization,6
GDSC001790060100.txt,Fifth Circuit,organization,10
GDSC001790060100.txt,USDA,organization,16
GDSC001790060100.txt,Committee,organization,66
GDSC001790060100.txt,ERDA,organization,6
GDSC001790060100.txt,Coalition,organization,9
GDSC001790060100.txt,Bell,organization,18
GDSC001790060100.txt,House,organization,19
GDSC001790060100.txt,California Supreme Court,organization,9
GDSC001790060100.txt,CIO,organization,7
GDSC001790060100.txt,United Nations,organization,13
GDSC001790060100.txt,T.,organization,12
GDSC001790060100.txt,District Court,organization,33
GDSC001790060100.txt,CWashington D.C.,organization,12
GDSC001790060100.txt,House of Representatives,organization,6
GDSC001790060100.txt,Mississippi,location,36
GDSC001790060100.txt,Utah,location,10
GDSC001790060100.txt,Argentina,location,9
GDSC001790060100.txt,Connecticut,location,6
GDSC001790060100.txt,Atlanta,location,24
GDSC001790060100.txt,Latin America,location,10
GDSC001790060100.txt,Zaire,location,14
GDSC001790060100.txt,New York City,location,53
GDSC001790060100.txt,United States of America,location,194
GDSC001790060100.txt,Massachusetts,location,6
GDSC001790060100.txt,Virginia,location,11
GDSC001790060100.txt,Florida,location,8
GDSC001790060100.txt,Santiago,location,12
GDSC001790060100.txt,Washington,location,54
GDSC001790060100.txt,Ohio,location,9
GDSC001790060100.txt,South Africa,location,17
GDSC001790060100.txt,North Carolina,location,6
GDSC001790060100.txt,Brazil,location,6
GDSC001790060100.txt,Oklahoma,location,7
GDSC001790060100.txt,California,location,17
GDSC001790060100.txt,Chile,location,85
GDSC001790060100.txt,Soviet Union,location,12
GDSC001790060100.txt,Georgia,location,32
GDSC001790060100.txt,Pennsylvania,location,6
GDSC001790060100.txt,Orlando,location,6
GDSC001790060100.txt,Birmingham,location,6
GDSC001790060100.txt,Vietnam,location,14
GDSC001790060100.txt,Chicago,location,9
GDSC001790060100.txt,Philadelphia,location,20
GDSC001790060100.txt,Moscow,location,7
GDSC001790060100.txt,South Carolina,location,7
GDSC001790060100.txt,Texas,location,13
GDSC001790060100.txt,Haiphong,location,9
GDSC001790060100.txt,Alabama,location,10
GDSC001790060100.txt,Washington D.C.,location,30
GDSC001790060100.txt,Brown,person,7
GDSC001790060100.txt,Vance,person,6
GDSC001790060100.txt,Kennedy,person,6
GDSC001790060100.txt,Jesus,person,6
GDSC001790060100.txt,Stanton,person,8
GDSC001790060100.txt,Ashley,person,11
GDSC001790060100.txt,Brzezinski,person,7
GDSC001790060100.txt,George,person,13
GDSC001790060100.txt,Mdluli,person,8
GDSC001790060100.txt,El Mercurio,person,6
GDSC001790060100.txt,SUnited States of American Vorchheimer,person,6
GDSC001790060100.txt,Williams,person,7
GDSC001790060100.txt,Gravltt,person,6
GDSC001790060100.txt,Reed,person,8
GDSC001790060100.txt,Fannie Lou Hamer,person,7
GDSC001790060100.txt,Joseph,person,7
GDSC001790060100.txt,Serrano,person,7
GDSC001790060100.txt,Carver,person,20
GDSC001790060100.txt,Pinochet,person,54
GDSC001790060100.txt,Carter,person,79
GDSC001790060100.txt,Contreras,person,6
GDSC001790060100.txt,Christ,person,21
GDSC001790060100.txt,Jimmy Carter,person,6
GDSC001790060100.txt,Mary,person,7
GDSC001790060100.txt,Bill,person,7
GDSC001790060100.txt,Davis,person,8
GDSC001790060100.txt,Mississippi,location,6
GDSC001790060100.txt,New York City,location,6
GDSC001790060100.txt,State Department,organization,6
GDSC001790060100.txt,RIWU,organization,7
GDSC001790060100.txt,Department of Housing and Urban Development,organization,9
GDSC001790060100.txt,FRG,organization,16
GDSC001790060100.txt,CCAG,organization,10
GDSC001790060100.txt,PUC,organization,6
GDSC001790060100.txt,World Peace Council,organization,28
GDSC001790060100.txt,PLO,organization,119
GDSC001790060100.txt,NATO,organization,24
GDSC001790060100.txt,Ithaca Press,organization,7
GDSC001790060100.txt,Party,organization,15
GDSC001790060100.txt,American Friends Service Committee,organization,6
GDSC001790060100.txt,GDR Peace Council,organization,8
GDSC001790060100.txt,ACORN,organization,20
GDSC001790060100.txt,Christianity and Islam,organization,6
GDSC001790060100.txt,Monthly Review Press,organization,9
GDSC001790060100.txt,Judaism,organization,8
GDSC001790060100.txt,UNRWA,organization,7
GDSC001790060100.txt,Internal Revenue Service,organization,13
GDSC001790060100.txt,APC,organization,10
GDSC001790060100.txt,NPA,organization,9
GDSC001790060100.txt,Communist Party,organization,7
GDSC001790060100.txt,People,organization,9
GDSC001790060100.txt,Board of Trustees,organization,11
GDSC001790060100.txt,Congress,organization,25
GDSC001790060100.txt,SED,organization,6
GDSC001790060100.txt,Delta,organization,6
GDSC001790060100.txt,BPP,organization,65
GDSC001790060100.txt,National People,organization,6
GDSC001790060100.txt,CWC,organization,28
GDSC001790060100.txt,Democratic Party,organization,12
GDSC001790060100.txt,New York City Times,organization,8
GDSC001790060100.txt,Incorporated,organization,26
GDSC001790060100.txt,General Assembly,organization,15
GDSC001790060100.txt,Pepco,organization,6
GDSC001790060100.txt,Mary Holmes College,organization,8
GDSC001790060100.txt,Carter Administration,organization,9
GDSC001790060100.txt,Assembly,organization,8
GDSC001790060100.txt,California,organization,13
GDSC001790060100.txt,Peace Council,organization,10
GDSC001790060100.txt,FHA,organization,6
GDSC001790060100.txt,New Stockholm Appeal,organization,9
GDSC001790060100.txt,AMEU,organization,14
GDSC001790060100.txt,Peace Council of the GDR,organization,20
GDSC001790060100.txt,Teamsters,organization,14
GDSC001790060100.txt,Carolina Action,organization,19
GDSC001790060100.txt,United Arab Emirates,organization,31
GDSC001790060100.txt,Council,organization,9
GDSC001790060100.txt,Welfare Department,organization,6
GDSC001790060100.txt,Black Panther Party,organization,26
GDSC001790060100.txt,Committee,organization,7
GDSC001790060100.txt,PUCA,organization,8
GDSC001790060100.txt,OPEC,organization,21
GDSC001790060100.txt,Suez,organization,10
GDSC001790060100.txt,Federal Bureau of Investigation,organization,52
GDSC001790060100.txt,Movement for Economic Justice,organization,6
GDSC001790060100.txt,Longman Group,organization,7
GDSC001790060100.txt,Coalition,organization,25
GDSC001790060100.txt,Ltd.,organization,9
GDSC001790060100.txt,NTIC,organization,13
GDSC001790060100.txt,Southwestern Bell,organization,6
GDSC001790060100.txt,New Stockholm Appeal of the World Peace Council,organization,6
GDSC001790060100.txt,Security Council,organization,8
GDSC001790060100.txt,United Nations,organization,51
GDSC001790060100.txt,Atlanta,location,25
GDSC001790060100.txt,Golan Heights,location,11
GDSC001790060100.txt,Gaza Strip,location,18
GDSC001790060100.txt,Maryland,location,7
GDSC001790060100.txt,San Diego,location,7
GDSC001790060100.txt,United States of America,location,177
GDSC001790060100.txt,West Bank,location,65
GDSC001790060100.txt,Libya,location,9
GDSC001790060100.txt,Ohio,location,15
GDSC001790060100.txt,Kuwait,location,8
GDSC001790060100.txt,Europe,location,25
GDSC001790060100.txt,Federal Republic,location,6
GDSC001790060100.txt,South Africa,location,28
GDSC001790060100.txt,Lebanon,location,29
GDSC001790060100.txt,Israeli,location,7
GDSC001790060100.txt,Jordan,location,25
GDSC001790060100.txt,Ramallah,location,8
GDSC001790060100.txt,Emirates,location,9
GDSC001790060100.txt,Syria,location,17
GDSC001790060100.txt,Mississippi,location,18
GDSC001790060100.txt,Illinois,location,8
GDSC001790060100.txt,Middle East,location,168
GDSC001790060100.txt,Beirut,location,12
GDSC001790060100.txt,Texas,location,16
GDSC001790060100.txt,Dubai,location,21
GDSC001790060100.txt,Vatican,location,7
GDSC001790060100.txt,Cairo,location,22
GDSC001790060100.txt,India,location,12
GDSC001790060100.txt,Washington,location,69
GDSC001790060100.txt,USSR,location,6
GDSC001790060100.txt,Angola,location,6
GDSC001790060100.txt,Middle East Understanding,location,9
GDSC001790060100.txt,Asia,location,11
GDSC001790060100.txt,Iran,location,7
GDSC001790060100.txt,Algeria,location,6
GDSC001790060100.txt,Iraq,location,7
GDSC001790060100.txt,Helsinki,location,12
GDSC001790060100.txt,JerJerusalemlem,location,30
GDSC001790060100.txt,Chicago,location,30
GDSC001790060100.txt,Ajman,location,14
GDSC001790060100.txt,Alabama,location,9
GDSC001790060100.txt,Washington D.C.,location,39
GDSC001790060100.txt,San Francisco,location,12
GDSC001790060100.txt,Egypt,location,129
GDSC001790060100.txt,Paris,location,7
GDSC001790060100.txt,Ismailia,location,6
GDSC001790060100.txt,Saudi Arabia,location,19
GDSC001790060100.txt,Suez Canal,location,13
GDSC001790060100.txt,Palestine,location,61
GDSC001790060100.txt,Jordan River,location,7
GDSC001790060100.txt,Abu Dhabi,location,32
GDSC001790060100.txt,New Jersey,location,7
GDSC001790060100.txt,Mediterranean,location,8
GDSC001790060100.txt,France,location,7
GDSC001790060100.txt,Riverside Drive,location,7
GDSC001790060100.txt,New York City,location,56
GDSC001790060100.txt,Berlin,location,18
GDSC001790060100.txt,Los Angeles,location,15
GDSC001790060100.txt,Florida,location,10
GDSC001790060100.txt,North Carolina,location,12
GDSC001790060100.txt,Nile Valley,location,8
GDSC001790060100.txt,California,location,26
GDSC001790060100.txt,Georgia,location,16
GDSC001790060100.txt,Pennsylvania,location,8
GDSC001790060100.txt,Philadelphia,location,8
GDSC001790060100.txt,Sharjah,location,14
GDSC001790060100.txt,Cyprus,location,12
GDSC001790060100.txt,Gaza,location,12
GDSC001790060100.txt,Israel,location,289
GDSC001790060100.txt,Raleigh,location,6
GDSC001790060100.txt,United Kingdom,location,10
GDSC001790060100.txt,Connecticut,location,9
GDSC001790060100.txt,New York City City,location,10
GDSC001790060100.txt,Ain,location,9
GDSC001790060100.txt,Soviet Union,location,24
GDSC001790060100.txt,Alexandria,location,8
GDSC001790060100.txt,Durham,location,6
GDSC001790060100.txt,London,location,6
GDSC001790060100.txt,United Arab Emirates,location,27
GDSC001790060100.txt,West,location,8
GDSC001790060100.txt,West Point,location,8
GDSC001790060100.txt,South,location,8
GDSC001790060100.txt,Chile,location,6
GDSC001790060100.txt,Near East,location,7
GDSC001790060100.txt,GDR,location,19
GDSC001790060100.txt,Africa,location,14
GDSC001790060100.txt,Geneva,location,11
GDSC001790060100.txt,Baltimore,location,6
GDSC001790060100.txt,Oakland,location,16
GDSC001790060100.txt,Andrew Young,person,6
GDSC001790060100.txt,Vance,person,13
GDSC001790060100.txt,John H. Davis,person,10
GDSC001790060100.txt,Aharon Cohen,person,6
GDSC001790060100.txt,Khaimah,person,17
GDSC001790060100.txt,Taylor,person,6
GDSC001790060100.txt,Felicia Langer,person,10
GDSC001790060100.txt,Sadat,person,20
GDSC001790060100.txt,Alistair Duncan,person,9
GDSC001790060100.txt,Gandhi,person,6
GDSC001790060100.txt,Vicker,person,6
GDSC001790060100.txt,Zayed,person,14
GDSC001790060100.txt,Nixon,person,10
GDSC001790060100.txt,Koestler,person,8
GDSC001790060100.txt,Nasser,person,29
GDSC001790060100.txt,Huey P. Newton,person,23
GDSC001790060100.txt,Abu Dhabi,person,9
GDSC001790060100.txt,Ras,person,19
GDSC001790060100.txt,King,person,20
GDSC001790060100.txt,Kissinger,person,17
GDSC001790060100.txt,Huey Newton,person,6
GDSC001790060100.txt,Henry G. Fischer,person,7
GDSC001790060100.txt,J.P. Stevens,person,6
GDSC001790060100.txt,Sabri Jiryis,person,7
GDSC001790060100.txt,Jiryis,person,9
GDSC001790060100.txt,Carter,person,70
GDSC001790060100.txt,Jimmy Carter,person,6
GDSC001790060100.txt,Martin Luther King,person,21
GDSC001790060100.txt,George Wiley,person,9
GDSC001790060100.txt,Fred Hampton,person,12
GDSC001790060100.txt,Sheehan,person,8
GDSC001790060100.txt,Maktoum,person,6
GDSC001790060100.txt,L. Humphrey Walz,person,6
GDSC001790060100.txt,Davis,person,11
GDSC001790060100.txt,Ray Vicker,person,8
GDSC001790060100.txt,Begin,person,9
GDSC001790060100.txt,Jr.,person,8
GDSC001790060100.txt,George Jackson,person,7
GDSC001790060100.txt,Commission,organization,24
GDSC001790060100.txt,State,organization,7
GDSC001790060100.txt,Congress,organization,9
GDSC001790060100.txt,National Commission,organization,6
GDSC001790060100.txt,IWY Commission,organization,6
GDSC001790060100.txt,United Nations,organization,21
GDSC001790060100.txt,Washington,location,11
GDSC001790060100.txt,New York City,location,10
GDSC001790060100.txt,United States of America,location,31
GDSC001790060100.txt,Washington D.C.,location,7
GDSC001790060100.txt,South Vietnam,location,10
GDSC001790060100.txt,Paris,location,8
GDSC001790060100.txt,United States of America,location,22
GDSC001790060100.txt,Vietnam,location,40
GDSC001790060100.txt,Stockholm,location,6
GDSC001790060100.txt,Incorporated,organization,6
GDSC001790060100.txt,Doc,organization,9
GDSC001790060100.txt,USDA,organization,8
GDSC001790060100.txt,Food Stamp Program,organization,8
GDSC001790060100.txt,Planning Committee,organization,7
GDSC001790060100.txt,Mississippi,location,9
GDSC001790060100.txt,Greenville,location,9
GDSC001790060100.txt,Bunton,person,6
GDSC001790060100.txt,Range,person,9
GDSC001790060100.txt,Clarence Hall,person,7
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,15
GDSC001790060100.txt,ACLU,organization,23
GDSC001790060100.txt,Mississippi,location,47
GDSC001790060100.txt,New York City,location,7
GDSC001790060100.txt,Sunflower County,location,9
GDSC001790060100.txt,Joseph Harris,person,9
GDSC001790060100.txt,White House,organization,9
GDSC001790060100.txt,s Political Caucus,organization,10
GDSC001790060100.txt,NARAL,organization,16
GDSC001790060100.txt,SCF,organization,8
GDSC001790060100.txt,Caucus,organization,6
GDSC001790060100.txt,Federal Bureau of Investigation,organization,9
GDSC001790060100.txt,Congress,organization,53
GDSC001790060100.txt,House,organization,18
GDSC001790060100.txt,Common Cause,organization,6
GDSC001790060100.txt,National Women,organization,7
GDSC001790060100.txt,Senate,organization,23
GDSC001790060100.txt,Texas,location,21
GDSC001790060100.txt,Connecticut,location,6
GDSC001790060100.txt,New Jersey,location,7
GDSC001790060100.txt,Washington,location,39
GDSC001790060100.txt,New York City,location,42
GDSC001790060100.txt,United States of America,location,46
GDSC001790060100.txt,Memphis,location,7
GDSC001790060100.txt,Washington D.C.,location,21
GDSC001790060100.txt,Lloyd Bentsen,person,10
GDSC001790060100.txt,Margaret Mead,person,10
GDSC001790060100.txt,Jackson,person,12
GDSC001790060100.txt,King,person,12
GDSC001790060100.txt,Isaias,person,6
GDSC001790060100.txt,Bentsen,person,47
GDSC001790060100.txt,Carter,person,17
GDSC001790060100.txt,Department,organization,35
GDSC001790060100.txt,State Board of Elections,organization,17
GDSC001790060100.txt,Department of Justice,organization,44
GDSC001790060100.txt,Supreme Court,organization,9
GDSC001790060100.txt,Civil Rights Division,organization,9
GDSC001790060100.txt,Committee for Civil Rights Under Law,organization,7
GDSC001790060100.txt,Congress,organization,13
GDSC001790060100.txt,Charter Commission,organization,9
GDSC001790060100.txt,Justice Department,organization,29
GDSC001790060100.txt,United States of America,location,78
GDSC001790060100.txt,Mississippi,location,57
GDSC001790060100.txt,Louisiana,location,24
GDSC001790060100.txt,South Dakota,location,6
GDSC001790060100.txt,Washington,location,11
GDSC001790060100.txt,Arizona,location,6
GDSC001790060100.txt,Los Angeles,location,32
GDSC001790060100.txt,Richmond,location,12
GDSC001790060100.txt,Georgia,location,51
GDSC001790060100.txt,North Carolina,location,11
GDSC001790060100.txt,Virginia,location,14
GDSC001790060100.txt,South Carolina,location,15
GDSC001790060100.txt,Alabama,location,20
GDSC001790060100.txt,South,location,14
GDSC001790060100.txt,Washington D.C.,location,7
GDSC001790060100.txt,Allen,person,8
GDSC001790060100.txt,Johnson,person,8
GDSC001790060100.txt,Kleindienst,person,6
GDSC001790060100.txt,Perkins,person,7
GDSC001790060100.txt,Mississippi,location,31
GDSC001790060100.txt,Southwest Atlanta,location,8
GDSC001790060100.txt,Atlanta,location,23
GDSC001790060100.txt,Washington,location,15
GDSC001790060100.txt,New York City,location,77
GDSC001790060100.txt,Michigan,location,7
GDSC001790060100.txt,United States of America,location,8
GDSC001790060100.txt,Los Angeles,location,10
GDSC001790060100.txt,California,location,11
GDSC001790060100.txt,Georgia,location,33
GDSC001790060100.txt,Northwest Washington,location,7
GDSC001790060100.txt,Southern Africa,location,7
GDSC001790060100.txt,Alabama,location,8
GDSC001790060100.txt,Washington D.C.,location,29
GDSC001790060100.txt,Tennessee,location,9
GDSC001790060100.txt,N.W. Washington,person,7
GDSC001790060100.txt,Alexander,person,6
GDSC001790060100.txt,Jackson,person,9
GDSC001790060100.txt,Fannie Lou Hamer,person,22
GDSC001790060100.txt,Cookman College,organization,15
GDSC001790060100.txt,Maternal and Child Care Program,organization,6
GDSC001790060100.txt,General Debate Tribune,organization,8
GDSC001790060100.txt,Federal Women,organization,7
GDSC001790060100.txt,National Council of Negro Women,organization,22
GDSC001790060100.txt,Howard University,organization,8
GDSC001790060100.txt,NCNW,organization,56
GDSC001790060100.txt,Tribune,organization,15
GDSC001790060100.txt,United Nations,organization,26
GDSC001790060100.txt,Meharry Medical College Health,organization,8
GDSC001790060100.txt,s Association,organization,6
GDSC001790060100.txt,Mississippi,location,62
GDSC001790060100.txt,Swaziland,location,10
GDSC001790060100.txt,Louisiana,location,6
GDSC001790060100.txt,Ghana,location,19
GDSC001790060100.txt,Atlanta,location,14
GDSC001790060100.txt,Latin America,location,13
GDSC001790060100.txt,Jamaica,location,9
GDSC001790060100.txt,New Jersey,location,22
GDSC001790060100.txt,Kenya,location,11
GDSC001790060100.txt,Caribbean,location,41
GDSC001790060100.txt,Northwest,location,6
GDSC001790060100.txt,Maryland,location,8
GDSC001790060100.txt,New York City,location,60
GDSC001790060100.txt,United States of America,location,62
GDSC001790060100.txt,Daytona Beach,location,11
GDSC001790060100.txt,Dominican Republic,location,9
GDSC001790060100.txt,Florida,location,25
GDSC001790060100.txt,Bronx,location,9
GDSC001790060100.txt,Virginia,location,6
GDSC001790060100.txt,Senegal,location,8
GDSC001790060100.txt,Trinidad,location,7
GDSC001790060100.txt,Mexico City,location,14
GDSC001790060100.txt,Oklahoma,location,6
GDSC001790060100.txt,Tobago,location,6
GDSC001790060100.txt,Nigeria,location,15
GDSC001790060100.txt,Jacksonville,location,7
GDSC001790060100.txt,Georgia,location,17
GDSC001790060100.txt,Shreveport,location,6
GDSC001790060100.txt,Pennsylvania,location,7
GDSC001790060100.txt,Washington,location,40
GDSC001790060100.txt,South Africa,location,6
GDSC001790060100.txt,Africa,location,38
GDSC001790060100.txt,Cleveland,location,6
GDSC001790060100.txt,Florence,location,8
GDSC001790060100.txt,Tanzania,location,18
GDSC001790060100.txt,Zambia,location,8
GDSC001790060100.txt,Trinidad and Tobago,location,6
GDSC001790060100.txt,South Carolina,location,10
GDSC001790060100.txt,Uganda,location,17
GDSC001790060100.txt,Washington D.C.,location,38
GDSC001790060100.txt,Mexico,location,17
GDSC001790060100.txt,Botswana,location,8
GDSC001790060100.txt,Mary McLeod Bethune,person,9
GDSC001790060100.txt,Victoria Mojekwu,person,6
GDSC001790060100.txt,Agyepong,person,7
GDSC001790060100.txt,Dorothy I. Height,person,6
GDSC001790060100.txt,Salimatu Diallo,person,6
GDSC001790060100.txt,Jackson,person,16
GDSC001790060100.txt,Guillermina De Jorge,person,7
GDSC001790060100.txt,Emma Agyepong,person,8
GDSC001790060100.txt,United States of America,location,8
GDSC001790060100.txt,Mound Bayou,location,6
GDSC001790060100.txt,Emilio Q. Daddario,person,8
GDSC001790060100.txt,Mark DeWolfe,person,6
GDSC001790060100.txt,John L.S. Holloman,person,9
GDSC001790060100.txt,Mississippi Dear Joe,person,8
GDSC001790060100.txt,Joseph Harris,person,12
GDSC001790060100.txt,Sandy,person,6
GDSC001790060100.txt,Benjamin S. Rosenthal,person,8
GDSC001790060100.txt,Leo Pfeffer,person,9
GDSC001790060100.txt,Fannie Lou Hamer,person,16
GDSC001790060100.txt,Eleanor H. Norton,person,8
GDSC001790060100.txt,Lawrence Guyot,person,7
GDSC001790060100.txt,Charles C. Diggs,person,6
GDSC001790060100.txt,Paul J. Krebs,person,9
GDSC001790060100.txt,Sandra Nystrom,person,17
GDSC001790060100.txt,Pemberton,person,8
GDSC001790060100.txt,Joseph Harris Box,person,7
GDSC001790060100.txt,Ahmann Milnor,person,8
GDSC001790060100.txt,Charles Cogen,person,8
GDSC001790060100.txt,Connor Carl Oglesby,person,8
GDSC001790060100.txt,Moorhead,person,13
GDSC001790060100.txt,Mississippi,location,26
GDSC001790060100.txt,New York City,location,45
GDSC001790060100.txt,Sunflower County,location,22
GDSC001790060100.txt,South,location,7
GDSC001790060100.txt,Washington,location,20
GDSC001790060100.txt,Broadway,location,15
GDSC001790060100.txt,National Committee,organization,19
GDSC001790060100.txt,Sunflower City Election Fund,organization,7
GDSC001790060100.txt,Party,organization,25
GDSC001790060100.txt,Credential Committee,organization,6
GDSC001790060100.txt,National Candidate,organization,6
GDSC001790060100.txt,Freedom Democratic Party,organization,11
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,31
GDSC001790060100.txt,MFDP,organization,6
GDSC001790060100.txt,Committee,organization,6
GDSC001790060100.txt,Mississippi,location,46
GDSC001790060100.txt,Chicago,location,14
GDSC001790060100.txt,United States of America,location,7
GDSC001790060100.txt,Joseph Harris,person,10
GDSC001790060100.txt,Fannie Lou Hamer,person,8
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,8
GDSC001790060100.txt,Mississippi,location,33
GDSC001790060100.txt,New York City,location,11
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,6
GDSC001790060100.txt,Democratic Party,organization,6
GDSC001790060100.txt,Mississippi,location,27
GDSC001790060100.txt,New York City,location,9
GDSC001790060100.txt,Joseph Harris,person,10
GDSC001790060100.txt,Incorporated,organization,7
GDSC001790060100.txt,Office of Education,organization,47
GDSC001790060100.txt,State,organization,85
GDSC001790060100.txt,LDF,organization,6
GDSC001790060100.txt,HEW Audit Agency,organization,24
GDSC001790060100.txt,Congress,organization,33
GDSC001790060100.txt,State Department of Education,organization,9
GDSC001790060100.txt,NAACP Legal Defense and Education Fund,organization,9
GDSC001790060100.txt,State Agency,organization,6
GDSC001790060100.txt,ESEA,organization,25
GDSC001790060100.txt,Mississippi,location,52
GDSC001790060100.txt,Illinois,location,20
GDSC001790060100.txt,Indiana,location,8
GDSC001790060100.txt,Louisiana,location,7
GDSC001790060100.txt,South Carolina,location,17
GDSC001790060100.txt,Bakersfield,location,6
GDSC001790060100.txt,Wisconsin,location,6
GDSC001790060100.txt,New York City,location,9
GDSC001790060100.txt,Michigan,location,14
GDSC001790060100.txt,United States of America,location,10
GDSC001790060100.txt,Massachusetts,location,6
GDSC001790060100.txt,Ohio,location,8
GDSC001790060100.txt,California,location,25
GDSC001790060100.txt,SEC,location,11
GDSC001790060100.txt,Georgia,location,15
GDSC001790060100.txt,Pennsylvania,location,6
GDSC001790060100.txt,Chicago,location,11
GDSC001790060100.txt,Oxford,location,10
GDSC001790060100.txt,Alabama,location,12
GDSC001790060100.txt,States,location,34
GDSC001790060100.txt,Tennessee,location,6
GDSC001790060100.txt,Sharkey,person,6
GDSC001790060100.txt,Clarence Hall,person,6
GDSC001790060100.txt,Shaw University,organization,6
GDSC001790060100.txt,Tougaloo College,organization,6
GDSC001790060100.txt,House,organization,6
GDSC001790060100.txt,Mississippi,location,48
GDSC001790060100.txt,Sunflower County,location,12
GDSC001790060100.txt,Ruleville,location,19
GDSC001790060100.txt,Fannie Lou Hamer,person,71
GDSC001790060100.txt,Liberty Outlet House,organization,9
GDSC001790060100.txt,Liberty House,organization,23
GDSC001790060100.txt,Congress,organization,10
GDSC001790060100.txt,PPC,organization,16
GDSC001790060100.txt,SCLC,organization,23
GDSC001790060100.txt,Campaign,organization,10
GDSC001790060100.txt,Poor People,organization,12
GDSC001790060100.txt,Mississippi,location,23
GDSC001790060100.txt,Atlanta,location,11
GDSC001790060100.txt,Washington,location,69
GDSC001790060100.txt,United States of America,location,37
GDSC001790060100.txt,North Carolina,location,6
GDSC001790060100.txt,Memphis,location,25
GDSC001790060100.txt,Georgia,location,16
GDSC001790060100.txt,Chicago,location,6
GDSC001790060100.txt,Virginia,location,6
GDSC001790060100.txt,Alabama,location,8
GDSC001790060100.txt,Washington D.C.,location,12
GDSC001790060100.txt,Jackson,person,15
GDSC001790060100.txt,King,person,11
GDSC001790060100.txt,Martin Luther King Jr.,person,9
GDSC001790060100.txt,Abernathy,person,12
GDSC001790060100.txt,Ralph David Abernathy,person,8
GDSC001790060100.txt,Board,organization,8
GDSC001790060100.txt,DOC Board,organization,8
GDSC001790060100.txt,Delta Opportunities Corporation,organization,12
GDSC001790060100.txt,Office of Economic Opportunity,organization,9
GDSC001790060100.txt,Doc,organization,31
GDSC001790060100.txt,Incorporated,organization,7
GDSC001790060100.txt,OEO,organization,13
GDSC001790060100.txt,Mississippi,location,10
GDSC001790060100.txt,Greenville,location,8
GDSC001790060100.txt,LMSA,organization,10
GDSC001790060100.txt,OSHA,organization,18
GDSC001790060100.txt,Department of Labor,organization,11
GDSC001790060100.txt,University of Tennessee,organization,6
GDSC001790060100.txt,National Office,organization,18
GDSC001790060100.txt,Mississippi,location,24
GDSC001790060100.txt,New York City,location,6
GDSC001790060100.txt,United States of America,location,23
GDSC001790060100.txt,Tennessee,location,27
GDSC001790060100.txt,Memphis,location,7
GDSC001790060100.txt,Washington D.C.,location,8
GDSC001790060100.txt,Washington,location,9
GDSC001790060100.txt,Jackson,person,8
GDSC001790060100.txt,Fannie Lou Hamer,person,8
GDSC001790060100.txt,Turley,person,6
GDSC001790060100.txt,Thomas F. Turley,person,11
GDSC001790060100.txt,BA,organization,9
GDSC001790060100.txt,Delta Ministry,organization,66
GDSC001790060100.txt,Ministry,organization,10
GDSC001790060100.txt,National Council of Churches,organization,6
GDSC001790060100.txt,Mississippi,location,122
GDSC001790060100.txt,Bolivar County,location,7
GDSC001790060100.txt,Mount Beulah,location,11
GDSC001790060100.txt,Iowa,location,6
GDSC001790060100.txt,New York City,location,19
GDSC001790060100.txt,United States of America,location,8
GDSC001790060100.txt,Greenville,location,59
GDSC001790060100.txt,California,location,6
GDSC001790060100.txt,Freedom City,location,6
GDSC001790060100.txt,Issaquena County,location,6
GDSC001790060100.txt,Memphis,location,7
GDSC001790060100.txt,Cleveland,location,11
GDSC001790060100.txt,Hattiesburg,location,9
GDSC001790060100.txt,Tennessee,location,7
GDSC001790060100.txt,Chicago,location,10
GDSC001790060100.txt,Christ,person,9
GDSC001790060100.txt,McComb,person,6
GDSC001790060100.txt,Jackson,person,6
GDSC001790060100.txt,Edwards,person,28
GDSC001790060100.txt,Glen Allan,person,8
GDSC001790060100.txt,APIC,organization,11
