document,name,type,count
GDSC001790060100.txt,Owned Radio Factory,organization,1
GDSC001790060100.txt,Peace Council Considered Next Tasks Great Responsibility of Peace Forces,organization,1
GDSC001790060100.txt,Washington Star,organization,1
GDSC001790060100.txt,Labor,organization,1
GDSC001790060100.txt,Eight Point Programme,organization,1
GDSC001790060100.txt,Israeli Embassy,organization,1
GDSC001790060100.txt,CCJ,organization,1
GDSC001790060100.txt,Institute of International Policy and Economy,organization,1
GDSC001790060100.txt,CPSU,organization,1
GDSC001790060100.txt,CCA,organization,2
GDSC001790060100.txt,New York City Life Insurance Company,organization,1
GDSC001790060100.txt,Association of People,organization,1
GDSC001790060100.txt,OSHA,organization,1
GDSC001790060100.txt,Communist Party of Israel,organization,1
GDSC001790060100.txt,Citizens Action League,organization,2
GDSC001790060100.txt,Company,organization,1
GDSC001790060100.txt,American Administration,organization,1
GDSC001790060100.txt,UCLA School of Law,organization,1
GDSC001790060100.txt,Spiegel,organization,1
GDSC001790060100.txt,Wide Coordinating Committee,organization,1
GDSC001790060100.txt,WIDE,organization,1
GDSC001790060100.txt,Carolina Action,organization,19
GDSC001790060100.txt,Social Security Administration,organization,1
GDSC001790060100.txt,Palestine National Council,organization,3
GDSC001790060100.txt,Israeli League for Human and Civil Rights,organization,1
GDSC001790060100.txt,Peace Council of the German Democratic Republic Monthly,organization,2
GDSC001790060100.txt,International Red Cross,organization,1
GDSC001790060100.txt,H.J. Heinz Company,organization,1
GDSC001790060100.txt,Court of Appeals,organization,1
GDSC001790060100.txt,Twelfth Palestinian National Council,organization,1
GDSC001790060100.txt,Senate Committee,organization,1
GDSC001790060100.txt,Tel Aviv University,organization,1
GDSC001790060100.txt,Imperialist Military Bases,organization,1
GDSC001790060100.txt,Joint Center,organization,1
GDSC001790060100.txt,Weimar District Assembly,organization,1
GDSC001790060100.txt,Fifth Party Congress,organization,1
GDSC001790060100.txt,Boston University,organization,1
GDSC001790060100.txt,J.P. Stevens,organization,4
GDSC001790060100.txt,s Assembly,organization,5
GDSC001790060100.txt,Breakfast Program,organization,2
GDSC001790060100.txt,Duke Power,organization,1
GDSC001790060100.txt,Energy Coordinator,organization,1
GDSC001790060100.txt,United Arab Emirates,organization,31
GDSC001790060100.txt,The Black Panther Party,organization,1
GDSC001790060100.txt,Pentagon,organization,1
GDSC001790060100.txt,Joint Center for Political Studies,organization,1
GDSC001790060100.txt,Talla Society,organization,1
GDSC001790060100.txt,Justice Now,organization,1
GDSC001790060100.txt,Best Abu Dhabi,organization,1
GDSC001790060100.txt,Army,organization,3
GDSC001790060100.txt,United Nations Security Council,organization,3
GDSC001790060100.txt,Commission,organization,5
GDSC001790060100.txt,Democratic National Committee,organization,1
GDSC001790060100.txt,Labor Party,organization,2
GDSC001790060100.txt,Organisation of Petroleum Exporting,organization,1
GDSC001790060100.txt,St. Joseph,organization,4
GDSC001790060100.txt,General Assembly of the United Nations,organization,2
GDSC001790060100.txt,American University of Beirut,organization,3
GDSC001790060100.txt,Black Nation,organization,1
GDSC001790060100.txt,Atlas World Press Review,organization,1
GDSC001790060100.txt,UNDERSIGNED,organization,1
GDSC001790060100.txt,Coalition Building,organization,1
GDSC001790060100.txt,NC Public Interest Research Group,organization,1
GDSC001790060100.txt,General Odd Bull,organization,1
GDSC001790060100.txt,American University,organization,3
GDSC001790060100.txt,Cannes Film Festival,organization,1
GDSC001790060100.txt,Israeli Army,organization,2
GDSC001790060100.txt,Palms Presbyterian Church of Jacksonville Beach,organization,1
GDSC001790060100.txt,Solidarity Committee,organization,1
GDSC001790060100.txt,County Commission,organization,1
GDSC001790060100.txt,Funk,organization,3
GDSC001790060100.txt,United Presbyterian Foundation New York City,organization,1
GDSC001790060100.txt,Council,organization,9
GDSC001790060100.txt,Friends Boys School,organization,1
GDSC001790060100.txt,Income Food Budget,organization,2
GDSC001790060100.txt,Institute for Palestine Studies,organization,2
GDSC001790060100.txt,Times,organization,3
GDSC001790060100.txt,The World Peace Council,organization,1
GDSC001790060100.txt,Penguin Books,organization,1
GDSC001790060100.txt,Palestinian National Council,organization,4
GDSC001790060100.txt,Al Akhbar,organization,1
GDSC001790060100.txt,Unicorn Graphics,organization,1
GDSC001790060100.txt,AMEU Needs Financial Help Mount of Olives,organization,1
GDSC001790060100.txt,Welfare Department,organization,6
GDSC001790060100.txt,Black Panther Party,organization,26
GDSC001790060100.txt,Legislature,organization,4
GDSC001790060100.txt,LAPD,organization,1
GDSC001790060100.txt,Essex,organization,1
GDSC001790060100.txt,Horst Sehmisch Rendezvous of Enemies of Detente,organization,1
GDSC001790060100.txt,St. NW,organization,1
GDSC001790060100.txt,Commissioners,organization,2
GDSC001790060100.txt,Committee,organization,7
GDSC001790060100.txt,Popular Economics Press,organization,1
GDSC001790060100.txt,s Advisory Council,organization,1
GDSC001790060100.txt,World Forum of Peace Forces,organization,1
GDSC001790060100.txt,NWRO Newsletter,organization,1
GDSC001790060100.txt,Ecumenical Service,organization,1
GDSC001790060100.txt,Columbia University Center on Social Welfare Policy,organization,1
GDSC001790060100.txt,PUCA,organization,8
GDSC001790060100.txt,Unicorn Graphics in Silver Spring Movement for Economic Justice,organization,2
GDSC001790060100.txt,ADFAED,organization,1
GDSC001790060100.txt,National Headquarters,organization,3
GDSC001790060100.txt,s Front,organization,1
GDSC001790060100.txt,OPEC,organization,21
GDSC001790060100.txt,Egyptian Army,organization,2
GDSC001790060100.txt,Philadelphia Unemployment Project,organization,2
GDSC001790060100.txt,Stock Exchange,organization,1
GDSC001790060100.txt,Suez,organization,10
GDSC001790060100.txt,90th Congress,organization,1
GDSC001790060100.txt,Federal Bureau of Investigation,organization,52
GDSC001790060100.txt,New York City Times Book Review,organization,1
GDSC001790060100.txt,United Nations Resolutions,organization,1
GDSC001790060100.txt,Abu Dhabi Intercontinental,organization,1
GDSC001790060100.txt,National Peoples Action INSIDE Illinois Public Action Council,organization,1
GDSC001790060100.txt,Movement for Economic Justice,organization,6
GDSC001790060100.txt,North Carolina Central University,organization,1
GDSC001790060100.txt,Longman Group,organization,7
GDSC001790060100.txt,National Black Agenda,organization,1
GDSC001790060100.txt,United Nations Committee,organization,1
GDSC001790060100.txt,NBC,organization,1
GDSC001790060100.txt,s Solidarity,organization,1
GDSC001790060100.txt,Federal Register,organization,1
GDSC001790060100.txt,Los Angeles Selective Service,organization,1
GDSC001790060100.txt,Near East Foundation,organization,2
GDSC001790060100.txt,Warsaw Pact,organization,1
GDSC001790060100.txt,Syracuse University,organization,1
GDSC001790060100.txt,Search Committee,organization,1
GDSC001790060100.txt,Coalition,organization,25
GDSC001790060100.txt,Half Tuition,organization,1
GDSC001790060100.txt,Conservation Council of North Carolina,organization,1
GDSC001790060100.txt,Ltd.,organization,9
GDSC001790060100.txt,Warsaw Treaty,organization,4
GDSC001790060100.txt,Social Progress,organization,1
GDSC001790060100.txt,Herald Press,organization,3
GDSC001790060100.txt,NTIC,organization,13
GDSC001790060100.txt,First Presbyterian Church Ft. Lauderdale,organization,1
GDSC001790060100.txt,GDR,organization,1
GDSC001790060100.txt,Mississippi State University for Women,organization,1
GDSC001790060100.txt,NWRO,organization,5
GDSC001790060100.txt,A.B.,organization,1
GDSC001790060100.txt,Supreme Council of Rulers of the U.A.E.,organization,1
GDSC001790060100.txt,IPAC,organization,1
GDSC001790060100.txt,American Association of Retired Persons,organization,1
GDSC001790060100.txt,House,organization,2
GDSC001790060100.txt,Knesset,organization,1
GDSC001790060100.txt,South West African People,organization,1
GDSC001790060100.txt,Hebron,organization,1
GDSC001790060100.txt,American Bankers Association,organization,4
GDSC001790060100.txt,Carolina Brown Lung Association,organization,1
GDSC001790060100.txt,Trustee Board,organization,1
GDSC001790060100.txt,Maryland Action,organization,5
GDSC001790060100.txt,Pontiac General Hospital,organization,1
GDSC001790060100.txt,Fourth Conference of,organization,1
GDSC001790060100.txt,University of Arizona,organization,2
GDSC001790060100.txt,OAA,organization,2
GDSC001790060100.txt,NATO Council of Ministers,organization,1
GDSC001790060100.txt,CIA,organization,2
GDSC001790060100.txt,Jordanian Royal Army,organization,1
GDSC001790060100.txt,Intermountain Jewish News,organization,1
GDSC001790060100.txt,Rutherford Place,organization,1
GDSC001790060100.txt,MSU,organization,1
GDSC001790060100.txt,Southwestern Bell,organization,6
GDSC001790060100.txt,CIO,organization,4
GDSC001790060100.txt,First Enterprise Bank,organization,1
GDSC001790060100.txt,New Stockholm Appeal of the World Peace Council,organization,6
GDSC001790060100.txt,Security Council,organization,8
GDSC001790060100.txt,Committee for Justice,organization,1
GDSC001790060100.txt,Guild,organization,1
GDSC001790060100.txt,Trans Atlantic,organization,1
GDSC001790060100.txt,Nazis,organization,1
GDSC001790060100.txt,United Nations,organization,51
GDSC001790060100.txt,Citywide Coordinating Committee of Welfare Groups,organization,1
GDSC001790060100.txt,Veteran Administration,organization,1
GDSC001790060100.txt,Tobacco,organization,1
GDSC001790060100.txt,NLRB,organization,3
GDSC001790060100.txt,Whitehall,organization,1
GDSC001790060100.txt,s Chamber,organization,1
GDSC001790060100.txt,Bank of America,organization,1
GDSC001790060100.txt,Gazelle Review Ithaca Press,organization,1
GDSC001790060100.txt,National Coordinating Committee,organization,1
GDSC001790060100.txt,Wagnatls,organization,1
GDSC001790060100.txt,Voice National Association,organization,1
GDSC001790060100.txt,TJ,organization,1
GDSC001790060100.txt,Movement for Economic Justice Education and Training Center,organization,2
GDSC001790060100.txt,Federal Housing Administration,organization,1
GDSC001790060100.txt,Poverty Rights Action Center,organization,1
GDSC001790060100.txt,Board of Supervisors,organization,5
GDSC001790060100.txt,International Brotherhood of Teamsters,organization,1
GDSC001790060100.txt,Department of State,organization,1
GDSC001790060100.txt,Mississippi State University,organization,3
GDSC001790060100.txt,United Airlines,organization,1
GDSC001790060100.txt,National Council of Churches,organization,4
GDSC001790060100.txt,Appian Way,organization,1
GDSC001790060100.txt,Wisconsin Board,organization,1
GDSC001790060100.txt,Week of Solidarity,organization,2
GDSC001790060100.txt,Gulf Mirror,organization,1
GDSC001790060100.txt,T.,organization,1
GDSC001790060100.txt,The Washington Star,organization,1
GDSC001790060100.txt,Ministry of Agrarian Reform,organization,1
GDSC001790060100.txt,Georgia Harkness,organization,3
GDSC001790060100.txt,Financial Executive,organization,5
GDSC001790060100.txt,Geneva Conference,organization,2
GDSC001790060100.txt,Vincent Square,organization,1
GDSC001790060100.txt,Le Monde,organization,1
GDSC001790060100.txt,Dynamics of Organizing,organization,1
GDSC001790060100.txt,High Court of Justice,organization,1
GDSC001790060100.txt,Oakland,organization,1
GDSC001790060100.txt,s Army,organization,2
GDSC001790060100.txt,Public Utilities Control Authority,organization,1
GDSC001790060100.txt,North Atlantic Pact,organization,1
GDSC001790060100.txt,Rhode Island Workers Union,organization,3
GDSC001790060100.txt,Columbia Records,organization,1
GDSC001790060100.txt,South DeKalb Coalition,organization,1
GDSC001790060100.txt,East High School,organization,1
GDSC001790060100.txt,Millsaps College,organization,1
GDSC001790060100.txt,ttee,organization,1
GDSC001790060100.txt,Citizens Transportation,organization,1
GDSC001790060100.txt,Beiruti,organization,1
GDSC001790060100.txt,Turner,organization,1
GDSC001790060100.txt,North East Real Estate Conservation Project,organization,1
GDSC001790060100.txt,Metropolitan Area Housing Alliance,organization,2
GDSC001790060100.txt,Follett Publishing,organization,1
GDSC001790060100.txt,Canada,location,4
GDSC001790060100.txt,Mankabad,location,1
GDSC001790060100.txt,Toledo,location,1
GDSC001790060100.txt,GORLITZ,location,1
GDSC001790060100.txt,Indiana,location,2
GDSC001790060100.txt,Alameda,location,1
GDSC001790060100.txt,Vietnam,location,2
GDSC001790060100.txt,Columbia,location,3
GDSC001790060100.txt,Northern Europe,location,3
GDSC001790060100.txt,Biddu,location,1
GDSC001790060100.txt,Carmel Presbyterian Church Glenside,location,1
GDSC001790060100.txt,Allenby Bridge,location,1
GDSC001790060100.txt,Visitacion Valley,location,3
GDSC001790060100.txt,Atlanta,location,25
GDSC001790060100.txt,Abou El Nomroos,location,1
GDSC001790060100.txt,Westhausen,location,1
GDSC001790060100.txt,WEIMAR,location,1
GDSC001790060100.txt,Golan Heights,location,11
GDSC001790060100.txt,Libertyville,location,1
GDSC001790060100.txt,Seattle,location,5
GDSC001790060100.txt,Mecca,location,4
GDSC001790060100.txt,Metropolilay Museum of Art,location,1
GDSC001790060100.txt,U.A.K.,location,1
GDSC001790060100.txt,Gaza Strip,location,18
GDSC001790060100.txt,Denver,location,5
GDSC001790060100.txt,Johnston Hall,location,2
GDSC001790060100.txt,Burlington,location,1
GDSC001790060100.txt,Northwest,location,1
GDSC001790060100.txt,Maryland,location,7
GDSC001790060100.txt,East,location,2
GDSC001790060100.txt,Norway,location,5
GDSC001790060100.txt,San Mateo,location,1
GDSC001790060100.txt,THE BLACK PANTHER,location,1
GDSC001790060100.txt,Arizona,location,2
GDSC001790060100.txt,Prince Georges Counties,location,1
GDSC001790060100.txt,San Diego,location,7
GDSC001790060100.txt,United States of America,location,177
GDSC001790060100.txt,West Bank,location,65
GDSC001790060100.txt,Cape,location,1
GDSC001790060100.txt,Indonesia,location,1
GDSC001790060100.txt,Libya,location,9
GDSC001790060100.txt,Caetano,location,1
GDSC001790060100.txt,Finland,location,2
GDSC001790060100.txt,Geneva Middle East,location,1
GDSC001790060100.txt,Rabat,location,1
GDSC001790060100.txt,Liwa,location,1
GDSC001790060100.txt,Falah,location,1
GDSC001790060100.txt,Ohio,location,15
GDSC001790060100.txt,Portugal,location,5
GDSC001790060100.txt,Somerville,location,1
GDSC001790060100.txt,West Bank Arab,location,1
GDSC001790060100.txt,N.C. Sciota Valley Presb,location,1
GDSC001790060100.txt,Sacramento,location,5
GDSC001790060100.txt,Jew,location,1
GDSC001790060100.txt,Lebanese Republic,location,1
GDSC001790060100.txt,Kuwait,location,8
GDSC001790060100.txt,Khalili,location,1
GDSC001790060100.txt,West 20th Street,location,1
GDSC001790060100.txt,Phoenixf Arizona,location,1
GDSC001790060100.txt,Richmond,location,1
GDSC001790060100.txt,Providence,location,2
GDSC001790060100.txt,Louisville,location,2
GDSC001790060100.txt,Nigeria,location,2
GDSC001790060100.txt,Europe,location,25
GDSC001790060100.txt,Columbus,location,4
GDSC001790060100.txt,Luanda,location,1
GDSC001790060100.txt,Rhodesia,location,3
GDSC001790060100.txt,Fifth Avenue,location,2
GDSC001790060100.txt,Federal Republic,location,6
GDSC001790060100.txt,territories,location,2
GDSC001790060100.txt,Memphis,location,3
GDSC001790060100.txt,South Aslan,location,1
GDSC001790060100.txt,Ark.,location,1
GDSC001790060100.txt,Leland Ave.,location,1
GDSC001790060100.txt,Denmark,location,1
GDSC001790060100.txt,Americas,location,1
GDSC001790060100.txt,Khor Fakkan,location,2
GDSC001790060100.txt,Gulf of Suez,location,1
GDSC001790060100.txt,Monterey,location,1
GDSC001790060100.txt,South Africa,location,28
GDSC001790060100.txt,Lebanon,location,29
GDSC001790060100.txt,Pacific,location,1
GDSC001790060100.txt,Hilton Hotel,location,1
GDSC001790060100.txt,Birmingham,location,2
GDSC001790060100.txt,Mideast,location,1
GDSC001790060100.txt,San Francisco BPP,location,1
GDSC001790060100.txt,Nevada,location,2
GDSC001790060100.txt,Mount Hermon,location,1
GDSC001790060100.txt,Israeli,location,7
GDSC001790060100.txt,Samaria,location,1
GDSC001790060100.txt,West Jordan,location,3
GDSC001790060100.txt,Cooperwood Street,location,1
GDSC001790060100.txt,Utica,location,1
GDSC001790060100.txt,Waterloo,location,1
GDSC001790060100.txt,Dresden,location,1
GDSC001790060100.txt,Ft. Lauderdale,location,1
GDSC001790060100.txt,Dallas BPP,location,1
GDSC001790060100.txt,German Democratic Republic,location,4
GDSC001790060100.txt,Munich,location,2
GDSC001790060100.txt,Jordan,location,25
GDSC001790060100.txt,Ramallah,location,8
GDSC001790060100.txt,Chattanooga,location,1
GDSC001790060100.txt,Connecticut Ave.,location,2
GDSC001790060100.txt,Beersheba Prison,location,1
GDSC001790060100.txt,Compton,location,1
GDSC001790060100.txt,Roman,location,1
GDSC001790060100.txt,Nebraska,location,1
GDSC001790060100.txt,Emirates,location,9
GDSC001790060100.txt,Syria,location,17
GDSC001790060100.txt,Nile Delta,location,3
GDSC001790060100.txt,Federation,location,1
GDSC001790060100.txt,St. Louis,location,3
GDSC001790060100.txt,Mexico,location,1
GDSC001790060100.txt,Ohio Corres,location,1
GDSC001790060100.txt,Indian Ocean,location,5
GDSC001790060100.txt,Fairmont,location,1
GDSC001790060100.txt,Natomas Street,location,1
GDSC001790060100.txt,Logan,location,1
GDSC001790060100.txt,Tennessee,location,5
GDSC001790060100.txt,Greece,location,2
GDSC001790060100.txt,Okla.,location,2
GDSC001790060100.txt,Islam,location,1
GDSC001790060100.txt,Mississippi,location,18
GDSC001790060100.txt,Nashville,location,1
GDSC001790060100.txt,Mississippi Welfare,location,1
GDSC001790060100.txt,Minnesota,location,1
GDSC001790060100.txt,Appalachia,location,1
GDSC001790060100.txt,Illinois,location,8
GDSC001790060100.txt,Newark,location,3
GDSC001790060100.txt,Washington St.,location,2
GDSC001790060100.txt,Middle East,location,168
GDSC001790060100.txt,Charlottesville,location,1
GDSC001790060100.txt,Nazareth,location,3
GDSC001790060100.txt,Bira,location,1
GDSC001790060100.txt,Beirut,location,12
GDSC001790060100.txt,Batinah,location,1
GDSC001790060100.txt,Texas,location,16
GDSC001790060100.txt,Waverly,location,1
GDSC001790060100.txt,Leonia,location,1
GDSC001790060100.txt,State Capitol,location,2
GDSC001790060100.txt,Monticello,location,1
GDSC001790060100.txt,Third World,location,2
GDSC001790060100.txt,New Egypt,location,1
GDSC001790060100.txt,Port Said,location,4
GDSC001790060100.txt,Hartford,location,4
GDSC001790060100.txt,Brussels,location,4
GDSC001790060100.txt,Dubai,location,21
GDSC001790060100.txt,Oman,location,4
GDSC001790060100.txt,Lower East Side,location,1
GDSC001790060100.txt,Rome,location,3
GDSC001790060100.txt,Vatican,location,7
GDSC001790060100.txt,New Britain,location,1
GDSC001790060100.txt,East Oakland,location,1
GDSC001790060100.txt,Qiryat Arba,location,1
GDSC001790060100.txt,Republic of Guinea,location,1
GDSC001790060100.txt,Yemen Arab Republic,location,1
GDSC001790060100.txt,Cairo,location,22
GDSC001790060100.txt,India,location,12
GDSC001790060100.txt,Fort Worth,location,2
GDSC001790060100.txt,Qaiwain,location,2
GDSC001790060100.txt,Arish,location,1
GDSC001790060100.txt,Nubian,location,1
GDSC001790060100.txt,North End Station,location,1
GDSC001790060100.txt,Sparks,location,1
GDSC001790060100.txt,Washington,location,69
GDSC001790060100.txt,Tripoli,location,2
GDSC001790060100.txt,Damascus,location,1
GDSC001790060100.txt,Karameh,location,2
GDSC001790060100.txt,Sharjah The U.A.E.,location,1
GDSC001790060100.txt,Arabian Peninsula,location,1
GDSC001790060100.txt,Salem United Presbyterian Church,location,1
GDSC001790060100.txt,Hayti,location,1
GDSC001790060100.txt,Hock Mosque,location,1
GDSC001790060100.txt,China,location,4
GDSC001790060100.txt,Beckwith Street,location,3
GDSC001790060100.txt,Roosevelt Street,location,1
GDSC001790060100.txt,Arab States,location,1
GDSC001790060100.txt,Haifa,location,2
GDSC001790060100.txt,Hartsdale,location,1
GDSC001790060100.txt,Sumer,location,1
GDSC001790060100.txt,Des Moines BPP,location,1
GDSC001790060100.txt,USSR,location,6
GDSC001790060100.txt,Mali,location,1
GDSC001790060100.txt,Cambridge,location,1
GDSC001790060100.txt,Angola,location,6
GDSC001790060100.txt,People,location,1
GDSC001790060100.txt,Boston,location,5
GDSC001790060100.txt,Delray Beach,location,1
GDSC001790060100.txt,BPP Field Marshal,location,1
GDSC001790060100.txt,Dhofar,location,1
GDSC001790060100.txt,Bethlehem Hill,location,1
GDSC001790060100.txt,Brazil,location,1
GDSC001790060100.txt,Mexico City,location,1
GDSC001790060100.txt,Ontario,location,1
GDSC001790060100.txt,Middle East Understanding,location,9
GDSC001790060100.txt,Asia,location,11
GDSC001790060100.txt,Western Desert,location,1
GDSC001790060100.txt,Rochester,location,1
GDSC001790060100.txt,Walnut Ave.,location,1
GDSC001790060100.txt,Iran,location,7
GDSC001790060100.txt,Algeria,location,6
GDSC001790060100.txt,Middle East Institute,location,1
GDSC001790060100.txt,Selma,location,1
GDSC001790060100.txt,Chevy Chase,location,1
GDSC001790060100.txt,Strausberg,location,1
GDSC001790060100.txt,Rafah Refugee Camp,location,1
GDSC001790060100.txt,Iraq,location,7
GDSC001790060100.txt,Oil States,location,1
GDSC001790060100.txt,Lincoln,location,1
GDSC001790060100.txt,Nagasaki,location,1
GDSC001790060100.txt,Helsinki,location,12
GDSC001790060100.txt,JerJerusalemlem,location,30
GDSC001790060100.txt,Southern States,location,1
GDSC001790060100.txt,Palestine Liberation Organization,location,1
GDSC001790060100.txt,Mblcow,location,1
GDSC001790060100.txt,Colorado,location,2
GDSC001790060100.txt,West Superior,location,1
GDSC001790060100.txt,West Superior St.,location,2
GDSC001790060100.txt,Menachem Begin,location,1
GDSC001790060100.txt,Burton,location,2
GDSC001790060100.txt,Northwest Washington,location,1
GDSC001790060100.txt,Trinidad,location,1
GDSC001790060100.txt,Tula,location,1
GDSC001790060100.txt,Chicago,location,30
GDSC001790060100.txt,United Arab Emirates The United Arab Emirates,location,1
GDSC001790060100.txt,Wolfen,location,1
GDSC001790060100.txt,New York City University,location,1
GDSC001790060100.txt,Ajman,location,14
GDSC001790060100.txt,Chicanoes,location,1
GDSC001790060100.txt,Main,location,1
GDSC001790060100.txt,Venezuela,location,2
GDSC001790060100.txt,Greater Chesterford,location,1
GDSC001790060100.txt,Oakland California,location,1
GDSC001790060100.txt,Iceland,location,1
GDSC001790060100.txt,Zambia,location,2
GDSC001790060100.txt,Virginia,location,5
GDSC001790060100.txt,Venice,location,1
GDSC001790060100.txt,Lucia,location,1
GDSC001790060100.txt,Galilee,location,3
GDSC001790060100.txt,Grand Rapids,location,1
GDSC001790060100.txt,Information Center The Birth of Saudi Arabia Britain,location,1
GDSC001790060100.txt,Hall,location,1
GDSC001790060100.txt,Prince George,location,1
GDSC001790060100.txt,Santa Cruz mountains,location,1
GDSC001790060100.txt,Jersey City,location,1
GDSC001790060100.txt,Northern Ireland,location,2
GDSC001790060100.txt,Kentucky,location,1
GDSC001790060100.txt,Southern Africa,location,3
GDSC001790060100.txt,Korea,location,1
GDSC001790060100.txt,Lafayette,location,1
GDSC001790060100.txt,Guyana,location,2
GDSC001790060100.txt,Wisconsin,location,3
GDSC001790060100.txt,Alabama,location,9
GDSC001790060100.txt,United Arab Republic,location,2
GDSC001790060100.txt,Washington D.C.,location,39
GDSC001790060100.txt,Trenton,location,1
GDSC001790060100.txt,San Francisco,location,12
GDSC001790060100.txt,Middle East Labyrinth,location,1
GDSC001790060100.txt,Egypt,location,129
GDSC001790060100.txt,Chapel Hill,location,2
GDSC001790060100.txt,Red Sea,location,2
GDSC001790060100.txt,Rhode Island Ave.,location,1
GDSC001790060100.txt,Namibia,location,2
GDSC001790060100.txt,Western Europe,location,1
GDSC001790060100.txt,Aimerica,location,1
GDSC001790060100.txt,Northeast,location,2
GDSC001790060100.txt,Paris,location,7
GDSC001790060100.txt,Wilmington Ten,location,1
GDSC001790060100.txt,New Bedford,location,1
GDSC001790060100.txt,Ismailia,location,6
GDSC001790060100.txt,Old City of JerJerusalemlem,location,2
GDSC001790060100.txt,Ethiopia,location,1
GDSC001790060100.txt,Saudi Arabia,location,19
GDSC001790060100.txt,Silver Spring,location,2
GDSC001790060100.txt,Trucial States,location,2
GDSC001790060100.txt,Barre,location,1
GDSC001790060100.txt,Suez Canal,location,13
GDSC001790060100.txt,Palestine,location,61
GDSC001790060100.txt,s Republic of Poland,location,1
GDSC001790060100.txt,Southwest,location,1
GDSC001790060100.txt,Pennington,location,1
GDSC001790060100.txt,Jordan River,location,7
GDSC001790060100.txt,Abu Dhabi,location,32
GDSC001790060100.txt,Neojo,location,1
GDSC001790060100.txt,Jubail,location,1
GDSC001790060100.txt,North Africa,location,3
GDSC001790060100.txt,Sharm el Sheikh,location,1
GDSC001790060100.txt,Negev,location,1
GDSC001790060100.txt,Havana,location,1
GDSC001790060100.txt,Barr Library,location,1
GDSC001790060100.txt,Alprentice,location,2
GDSC001790060100.txt,Goerlitz,location,1
GDSC001790060100.txt,Dome of the Rock,location,1
GDSC001790060100.txt,Jebel Ali,location,1
GDSC001790060100.txt,Pacific Palisades,location,1
GDSC001790060100.txt,Montgomery,location,4
GDSC001790060100.txt,Sinai Peninsula,location,1
GDSC001790060100.txt,Tarmac,location,1
GDSC001790060100.txt,New Jersey,location,7
GDSC001790060100.txt,SWASIA The Middle East,location,1
GDSC001790060100.txt,Mediterranean,location,8
GDSC001790060100.txt,Berufsverbot,location,2
GDSC001790060100.txt,Afghanistan,location,1
GDSC001790060100.txt,Caribbean,location,2
GDSC001790060100.txt,Caracas,location,1
GDSC001790060100.txt,Holly Springs,location,1
GDSC001790060100.txt,Knoxville,location,1
GDSC001790060100.txt,France,location,7
GDSC001790060100.txt,U.A.E. Abu Dhabi,location,1
GDSC001790060100.txt,Riverside Drive,location,7
GDSC001790060100.txt,Amman,location,1
GDSC001790060100.txt,Umm,location,2
GDSC001790060100.txt,Sage Memorial Gymnasium,location,3
GDSC001790060100.txt,Iowa,location,2
GDSC001790060100.txt,Pontiac,location,1
GDSC001790060100.txt,New York City,location,56
GDSC001790060100.txt,Southwest Atlanta,location,2
GDSC001790060100.txt,Berlin,location,18
GDSC001790060100.txt,New Orleans,location,2
GDSC001790060100.txt,Los Angeles,location,15
GDSC001790060100.txt,VATICAN CITY,location,1
GDSC001790060100.txt,Abu Dhabi Port Zayed,location,1
GDSC001790060100.txt,Federal Republic of Germany,location,4
GDSC001790060100.txt,West Virginia,location,3
GDSC001790060100.txt,Florida,location,10
GDSC001790060100.txt,Emirate,location,3
GDSC001790060100.txt,Aswan High Dam,location,2
GDSC001790060100.txt,Pretoria,location,2
GDSC001790060100.txt,Sacramento Local,location,1
GDSC001790060100.txt,Eretz Israel,location,1
GDSC001790060100.txt,Santa Fe,location,1
GDSC001790060100.txt,North Carolina,location,12
GDSC001790060100.txt,Malaysia,location,1
GDSC001790060100.txt,Upper Egypt,location,4
GDSC001790060100.txt,Mount Moriah,location,1
GDSC001790060100.txt,Aswan Dam,location,3
GDSC001790060100.txt,and,location,1
GDSC001790060100.txt,Lod,location,1
GDSC001790060100.txt,Nehru,location,1
GDSC001790060100.txt,Burami,location,1
GDSC001790060100.txt,Nile Valley,location,8
GDSC001790060100.txt,Mt.,location,1
GDSC001790060100.txt,New Mexico,location,2
GDSC001790060100.txt,Ireland,location,1
GDSC001790060100.txt,Aswan,location,3
GDSC001790060100.txt,East Bank,location,1
GDSC001790060100.txt,Baghdad,location,1
GDSC001790060100.txt,Brooklyn,location,3
GDSC001790060100.txt,California,location,26
GDSC001790060100.txt,West Bark,location,1
GDSC001790060100.txt,Goergia,location,1
GDSC001790060100.txt,Toronto,location,1
GDSC001790060100.txt,Algiers,location,1
GDSC001790060100.txt,Georgia,location,16
GDSC001790060100.txt,Pennsylvania,location,8
GDSC001790060100.txt,Scottdale,location,1
GDSC001790060100.txt,Guinea Bissau,location,2
GDSC001790060100.txt,Talah Monufiya,location,1
GDSC001790060100.txt,Philadelphia,location,8
GDSC001790060100.txt,Bethany,location,1
GDSC001790060100.txt,Stockholm,location,3
GDSC001790060100.txt,Sharjah,location,14
GDSC001790060100.txt,Tel Aviv,location,1
GDSC001790060100.txt,Connecticut Avenue,location,2
GDSC001790060100.txt,Hiroshima,location,1
GDSC001790060100.txt,Batinah Coast,location,1
GDSC001790060100.txt,Cliffside Park,location,1
GDSC001790060100.txt,Mediterranean Sea,location,1
GDSC001790060100.txt,Salem,location,1
GDSC001790060100.txt,Bethlehem,location,3
