doc,entity,type,count
GDSC001790047500.txt,Black Power,organization,1
GDSC001790047500.txt,San Antonio,organization,1
GDSC001790047500.txt,Sunflower County Improvement Association,organization,1
GDSC001790047500.txt,Board of Education,organization,1
GDSC001790047500.txt,Harvard Crimson,organization,1
GDSC001790047500.txt,Freedom Democratic Party,organization,4
GDSC001790047500.txt,Wellft,organization,1
GDSC001790047500.txt,National Committee for Free Elections in Sunflower,organization,2
GDSC001790047500.txt,Mead Start,organization,1
GDSC001790047500.txt,Houas Rules Committee,organization,1
GDSC001790047500.txt,Mississippi Freedom Democratic Party,organization,9
GDSC001790047500.txt,Jackson Negro Minis.,organization,1
GDSC001790047500.txt,Mississippi Freedom Party,organization,1
GDSC001790047500.txt,All Negro,organization,1
GDSC001790047500.txt,People,organization,1
GDSC001790047500.txt,Sunflower Town Cletk,organization,1
GDSC001790047500.txt,Office I of Economics Opportunity,organization,1
GDSC001790047500.txt,Madison Walk for Development,organization,1
GDSC001790047500.txt,Committee,organization,1
GDSC001790047500.txt,Valley Christian Improvement Association,organization,1
GDSC001790047500.txt,op,organization,1
GDSC001790047500.txt,s Caucus,organization,1
GDSC001790047500.txt,National Guard,organization,1
GDSC001790047500.txt,Freedom Deniociatlu Party,organization,1
GDSC001790047500.txt,Jackson College,organization,1
GDSC001790047500.txt,Seattle Urban League,organization,1
GDSC001790047500.txt,Manhattan Borough President,organization,1
GDSC001790047500.txt,Cb Ji TV,organization,1
GDSC001790047500.txt,Mississippi State Legislature,organization,1
GDSC001790047500.txt,Congress,organization,11
GDSC001790047500.txt,j emtio Party,organization,1
GDSC001790047500.txt,Senate Internal Secturltvsub,organization,1
GDSC001790047500.txt,Delta,organization,9
GDSC001790047500.txt,King Co,organization,1
GDSC001790047500.txt,Eastland,organization,2
GDSC001790047500.txt,Statfc Extension Service,organization,1
GDSC001790047500.txt,Federal Poverty Program,organization,1
GDSC001790047500.txt,Fifth Circuit Court of Appeals,organization,2
GDSC001790047500.txt,IMS,organization,2
GDSC001790047500.txt,University of Southern Mississippi,organization,1
GDSC001790047500.txt,National Council ol Churches and American Civil,organization,1
GDSC001790047500.txt,National Ctimtnlttee for Free Elections in Sunflower,organization,1
GDSC001790047500.txt,Mississippi Congressmen,organization,1
GDSC001790047500.txt,Independent Voters of Ohio,organization,1
GDSC001790047500.txt,Judiciary Committee,organization,2
GDSC001790047500.txt,House,organization,4
GDSC001790047500.txt,LBJ In Congress,organization,1
GDSC001790047500.txt,U.,organization,1
GDSC001790047500.txt,Campbell,organization,1
GDSC001790047500.txt,Pratt Memorial,organization,1
GDSC001790047500.txt,Alabama Congressional,organization,1
GDSC001790047500.txt,Negro Voters League,organization,1
GDSC001790047500.txt,City,organization,1
GDSC001790047500.txt,Mississippi Council,organization,1
GDSC001790047500.txt,Center for Social Change,organization,2
GDSC001790047500.txt,Student Nonviolent Coordinating Committee,organization,2
GDSC001790047500.txt,Democratic Society,organization,1
GDSC001790047500.txt,Free Democratic Party,organization,4
GDSC001790047500.txt,Washington Post,organization,1
GDSC001790047500.txt,Mississippi Negroes,organization,1
GDSC001790047500.txt,Freedom Democratic,organization,1
GDSC001790047500.txt,National Asso,organization,1
GDSC001790047500.txt,Justice Department,organization,6
GDSC001790047500.txt,Utah,organization,1
GDSC001790047500.txt,Advancement of Colored People,organization,1
GDSC001790047500.txt,Negro Farm,organization,1
GDSC001790047500.txt,Federal Government,organization,1
GDSC001790047500.txt,Cleveland Sellers,organization,1
GDSC001790047500.txt,East Madison Neighborhood Center,organization,1
GDSC001790047500.txt,AC,organization,1
GDSC001790047500.txt,National Council of Churches,organization,1
GDSC001790047500.txt,AP,organization,1
GDSC001790047500.txt,Hamer,organization,1
GDSC001790047500.txt,District Court,organization,1
GDSC001790047500.txt,Sunflower Farm,organization,1
GDSC001790047500.txt,NAACP,organization,3
GDSC001790047500.txt,Delfo Negroes Manhattan Borough,organization,1
GDSC001790047500.txt,MFDP,organization,4
GDSC001790047500.txt,Senate,organization,5
GDSC001790047500.txt,Democratic Party,organization,3
GDSC001790047500.txt,House of Representatives,organization,1
GDSC001790047500.txt,Freedom Party,organization,1
GDSC001790047500.txt,Mississippi Freedom,organization,1
GDSC001790047500.txt,U.S. Fifth Circuit of Appeals,organization,1
GDSC001790060000.txt,Policy Council,organization,1
GDSC001790060000.txt,Head Start Policy Council Ahall,organization,1
GDSC001790060000.txt,GAAM,organization,1
GDSC001790060000.txt,StaAt Policy Council,organization,1
GDSC001790060000.txt,CenteA Policy Council,organization,1
GDSC001790060000.txt,Center Policy Council,organization,2
GDSC001790060000.txt,Board,organization,2
GDSC001790060000.txt,Incorporated,organization,3
GDSC001790060000.txt,Head Start,organization,1
GDSC001790060000.txt,Suspension,organization,2
GDSC001790060000.txt,GeoAge Washington,organization,1
GDSC001790060000.txt,Sunilower County Progress,organization,1
GDSC001790060000.txt,Aeci,organization,1
GDSC001790060000.txt,AUDI,organization,1
GDSC001790056500.txt,Mississippi,organization,1
GDSC001790056500.txt,Lowndes Harrison Coahoma Chickasaw Began Food Stamps,organization,1
GDSC001790056500.txt,USDA,organization,1
GDSC001790056500.txt,Bolivar,organization,1
GDSC001790056500.txt,State,organization,1
GDSC001790056500.txt,U.,organization,1
GDSC001790056500.txt,CAA,organization,1
GDSC001790056500.txt,County Board of Supervisors,organization,1
GDSC001790056500.txt,Federal Reserve Banks,organization,1
GDSC001790056500.txt,Agricultural Marketing Service,organization,1
GDSC001790056500.txt,Consumer and Marketing Service,organization,2
GDSC001790056500.txt,Inverness Vie,organization,1
GDSC001790056500.txt,Delta,organization,1
GDSC001790056500.txt,The Food Stamp Program,organization,1
GDSC001790056500.txt,Madison Jones Forrest Clay Indian Agency,organization,1
GDSC001790056500.txt,Board of Supervisors,organization,1
GDSC001790056500.txt,Office of Economic Opportunity,organization,1
GDSC001790056500.txt,Mississippi Department of Public Welfare,organization,1
GDSC001790056500.txt,State Welfare Agency,organization,1
GDSC001790056500.txt,U.S. Department of Agriculture,organization,1
GDSC001790056500.txt,Attala Marion Pike Lee Yazoo Panola Will Begin Food Stamps,organization,1
GDSC001790056500.txt,Mississippi State Department of Public Welfare,organization,1
GDSC001790056500.txt,AO,organization,1
GDSC001790056500.txt,Food Stamp Program,organization,3
GDSC001790056500.txt,Marketing Service,organization,1
GDSC001790056500.txt,3rd Mondya,organization,1
GDSC001790056500.txt,Food Stamps,organization,1
GDSC001790056500.txt,State Welfare Department,organization,1
GDSC001790056500.txt,Washington Bolivar Approved for Food Stamps,organization,1
GDSC001790056500.txt,Warren LeFlore Quitman,organization,1
GDSC001790056500.txt,Community Action Agencies,organization,2
GDSC001790056500.txt,Department of Agriculture,organization,2
GDSC001790056500.txt,Oil Doctors Clinic,organization,1
GDSC001790056500.txt,Mississippi Welfare Department,organization,1
GDSC001790056500.txt,Agriculture,organization,1
GDSC001790056500.txt,Times,organization,1
GDSC001790044700.txt,Lawyers Constitutional Defense Committee,organization,1
GDSC001790044700.txt,National Conference for New Politics,organization,1
GDSC001790044700.txt,FDP Office in Sunflower,organization,1
GDSC001790044700.txt,ef Joseph Harris P.,organization,1
GDSC001790044700.txt,New York City Times,organization,1
GDSC001790044700.txt,THE NATIONAL COMMITTEE ON NEW POLITICS,organization,1
GDSC001790044700.txt,Finance Committee,organization,1
GDSC001790044700.txt,Republican Party,organization,4
GDSC001790044700.txt,CIO,organization,1
GDSC001790044700.txt,Beport on National Committee,organization,1
GDSC001790044700.txt,Bolivar,organization,1
GDSC001790044700.txt,Citizenship Education,organization,5
GDSC001790044700.txt,State,organization,4
GDSC001790044700.txt,National Council of Churches,organization,1
GDSC001790044700.txt,Welfare Rights Group,organization,1
GDSC001790044700.txt,Free Democratic Party,organization,25
GDSC001790044700.txt,Party,organization,8
GDSC001790044700.txt,New York City Foundation,organization,1
GDSC001790044700.txt,the,organization,1
GDSC001790044700.txt,Negro Unions,organization,1
GDSC001790044700.txt,Black Affairs Council,organization,3
GDSC001790044700.txt,Executive Committee Meeting,organization,1
GDSC001790044700.txt,Municipal Elections and Supreme Court,organization,1
GDSC001790044700.txt,Cary,organization,1
GDSC001790044700.txt,Lawyers,organization,1
GDSC001790044700.txt,Congress,organization,1
GDSC001790044700.txt,Justice Department,organization,1
GDSC001790044700.txt,Dansaratto Party,organization,1
GDSC001790044700.txt,Clerk,organization,1
GDSC001790044700.txt,Freedom Democratic Party,organization,1
GDSC001790044700.txt,United States of America,organization,1
GDSC001790044700.txt,Republioan Party,organization,1
GDSC001790044700.txt,LCWashington D.C.,organization,1
GDSC001790044700.txt,Imi,organization,1
GDSC001790044700.txt,Southern Conference Education Fund,organization,1
GDSC001790044700.txt,Executive Committee Mississippi Freedom Democratic Party,organization,1
GDSC001790044700.txt,Alderman,organization,8
GDSC001790044700.txt,Delta Ministry,organization,6
GDSC001790044700.txt,Legislature,organization,4
GDSC001790044700.txt,Mississippi Freedom Deneoratio Party,organization,1
GDSC001790044700.txt,Platform Committee,organization,1
GDSC001790044700.txt,Citizenship Education Department,organization,5
GDSC001790044700.txt,Committee Members,organization,1
GDSC001790044700.txt,Sax Collector,organization,1
GDSC001790044700.txt,Executive Committee,organization,4
GDSC001790044700.txt,Constitutional Committies,organization,1
GDSC001790044700.txt,Steering Committee,organization,1
GDSC001790044700.txt,LCWashington D.C. Library,organization,1
GDSC001790044700.txt,Masonic Temple,organization,1
GDSC001790044700.txt,Shaw,organization,1
GDSC001790044700.txt,Anquilla,organization,1
GDSC001790044700.txt,Southern Regional Council,organization,1
GDSC001790044700.txt,Mississippi Freedom Democratic Party,organization,9
GDSC001790044700.txt,Mississippi Freecora Democratic Party,organization,1
GDSC001790044700.txt,NAACP,organization,1
GDSC001790044700.txt,ITT,organization,1
GDSC001790044700.txt,Citizenship Education Project,organization,1
GDSC001790044700.txt,Campaign Committee,organization,2
GDSC001790044700.txt,William Chapel Church,organization,1
GDSC001790044700.txt,Mississippi Freedom Party,organization,1
GDSC001790044700.txt,Newsletter,organization,1
GDSC001790044700.txt,Executive Committee Meeting MFDP,organization,1
GDSC001790044700.txt,Senate,organization,1
GDSC001790044700.txt,Democratic Party,organization,2
GDSC001790044700.txt,Hinds County FDP,organization,1
GDSC001790044700.txt,National Committee for Free Election,organization,1
GDSC001790044700.txt,M.F.D.P. Executive Comm,organization,1
GDSC001790044700.txt,Mississippi Freedom Demoeratio Party,organization,1
GDSC001790044700.txt,Press Committee,organization,1
GDSC001790044700.txt,House of Representatives,organization,1
GDSC001790044700.txt,Committee,organization,4
GDSC001790044700.txt,Bsecutive Committee,organization,1
GDSC001790044700.txt,Episcopalian Church,organization,1
GDSC001790044700.txt,District Committee,organization,1
GDSC001790044700.txt,Mayor,organization,1
GDSC001790039700.txt,Speakers,organization,1
GDSC001790039700.txt,African Support Committee,organization,1
GDSC001790039700.txt,Cleveland Harrell Joseoh,organization,1
GDSC001790039700.txt,Incorporated,organization,1
GDSC001790039700.txt,State Coordinator 120 Tremont,organization,1
GDSC001790039700.txt,Paschal,organization,1
GDSC001790039700.txt,Trinidad Steel Band,organization,1
GDSC001790039700.txt,American Civil Liberties Union,organization,1
GDSC001790039700.txt,OAU,organization,1
GDSC001790039700.txt,Southern Africa among Black,organization,1
GDSC001790039700.txt,United Nations Mission,organization,2
GDSC001790039700.txt,Sharpsville Massacre,organization,1
GDSC001790039700.txt,United Totland Day Care Center Post Office,organization,1
GDSC001790039700.txt,Columbia,organization,1
GDSC001790039700.txt,N.B.P.A.,organization,9
GDSC001790039700.txt,State Coordinator Post Office,organization,1
GDSC001790039700.txt,Arthur Hall Dancers,organization,1
GDSC001790039700.txt,Congressional Black Caucus,organization,1
GDSC001790039700.txt,African Liberation Movement,organization,2
GDSC001790039700.txt,Church Clergy,organization,1
GDSC001790039700.txt,New Hampshire Jane Wells,organization,1
GDSC001790039700.txt,American Civil Liberties Union of Mississippi,organization,1
GDSC001790039700.txt,West Hunter Baptist Church,organization,1
GDSC001790039700.txt,State Coordinator 7315 Exchange Place Baton Rouge,organization,1
GDSC001790039700.txt,PSI ALPHA,organization,1
GDSC001790039700.txt,State Coordinator,organization,7
